交易編號,會員卡號,店號,交易日期,小分類名稱,貨號,貨名,數量,售價,金額,總金額,,,1/1/10
895,795,1023,00980903,420102  ,0000010056970,YU-KI巧克力夾心餅-168g                  ,1,49.00,49,1422,,,
895,795,1023,00980903,420302  ,0000010010126,波的多蚵仔煎-50g                        ,1,17.00,17,1422,,,
895,795,1023,00980903,420302  ,0000030008026,卡迪那巨浪厚切經典蒜味-50g              ,1,18.00,18,1422,,,
895,795,1023,00980903,420308  ,0000010012064,三葉葡萄乾-425g                         ,1,69.00,69,1422,,,
895,795,1023,00980903,530101  ,0000010044068,上品池豐米4kg                           ,1,149.00,149,1422,,,
896,882,1023,00980123,510102  ,0000030000729,舒潔優質抽取衛生紙110抽12入             ,1,149.00,149,552,,,
896,882,1023,00980123,510102  ,0000030000729,舒潔優質抽取衛生紙110抽12入             ,1,149.00,149,552,,,
896,882,1023,00980123,510602  ,0000010012881,耐斯泡舒洗潔精(噴)1000cc                ,1,85.00,85,552,,,
896,882,1023,00980123,530101  ,0000010024279,金墩高纖QQ米2KG                         ,1,169.00,169,552,,,
897,882,1023,00980330,310101  ,0000010059842,瑞穗全脂鮮乳 930ml                      ,1,72.00,72,621,,,
897,882,1023,00980330,510102  ,0000030000729,舒潔優質抽取衛生紙110抽12入             ,2,185.00,370,621,,,
897,882,1023,00980330,530101  ,0000010060617,三好香米3.4KG                           ,1,179.00,179,621,,,
898,882,1023,00980727,510102  ,0000030000729,舒潔優質抽取衛生紙110抽12入             ,1,159.00,159,662,,,
898,882,1023,00980727,510102  ,0000030000729,舒潔優質抽取衛生紙110抽12入             ,1,159.00,159,662,,,
898,882,1023,00980727,530101  ,0000010024279,金墩高纖QQ米2KG                         ,1,149.00,149,662,,,
898,882,1023,00980727,530101  ,0000030009808,三好越光米2kg                           ,1,195.00,195,662,,,
899,882,1023,00980824,310101  ,0000010059842,瑞穗全脂鮮乳 930ml                      ,1,68.00,68,556,,,
899,882,1023,00980824,310202  ,0000010043979,LCA506活菌原味發酵乳-150mlx8            ,1,79.00,79,556,,,
899,882,1023,00980824,410204  ,0000010006749,台糖特砂1kg                             ,1,30.00,30,556,,,
899,882,1023,00980824,410505  ,0000010005248,愛之味土豆麵筋170g                      ,1,25.00,25,556,,,
899,882,1023,00980824,510102  ,0000030000729,舒潔優質抽取衛生紙110抽12入             ,1,159.00,159,556,,,
899,882,1023,00980824,530101  ,0000030009814,三好履歷台梗九號米2KG                   ,1,195.00,195,556,,,
900,882,1023,00990204,510102  ,0000030000729,舒潔優質抽取衛生紙110抽12入             ,2,169.00,338,976,,,
900,882,1023,00990204,510103  ,0000010020043,舒潔卡通紙手帕18入                      ,1,89.00,89,976,,,
900,882,1023,00990204,510902  ,0000030012144,圓型肥皂盤-白                           ,1,85.00,85,976,,,
900,882,1023,00990204,510903  ,0000030012131,半圓植毛馬桶刷                          ,1,115.00,115,976,,,
900,882,1023,00990204,530101  ,0000010021566,池農池上壽司米-5kg                      ,1,349.00,349,976,,,
901,882,1023,00990610,210101  ,0000000032043,台灣地瓜葉(祼蔬)250g                    ,1,12.00,12,1265,,,
901,882,1023,00990610,210101  ,0000000032043,台灣地瓜葉(祼蔬)250g                    ,1,12.00,12,1265,,,
901,882,1023,00990610,220902  ,0000000030456,台灣里港無子檸檬                        ,1,69.00,69,1265,,,
901,882,1023,00990610,510101  ,0000030000728,舒潔平板衛生紙300張*6                   ,2,145.00,290,1265,,,
901,882,1023,00990610,510601  ,0000010059356,水晶柔絲皂絮1.28kg                      ,1,159.00,159,1265,,,
901,882,1023,00990610,510601  ,0000010012769,南僑水晶肥皂-5塊入                      ,1,75.00,75,1265,,,
901,882,1023,00990610,510801  ,0000010013247,吳羽保鮮膜(小)-15cm*20                  ,1,55.00,55,1265,,,
901,882,1023,00990610,510801  ,0000010013244,吳羽保鮮膜(大)30*20CM                   ,1,69.00,69,1265,,,
901,882,1023,00990610,510801  ,0000010013244,吳羽保鮮膜(大)30*20CM                   ,1,69.00,69,1265,,,
901,882,1023,00990610,530101  ,0000010067368,池上頂級越光米1.5KG                     ,1,220.00,220,1265,,,
901,882,1023,00990610,530103  ,0000030000973,關山有機白米2Kg                         ,1,235.00,235,1265,,,
902,882,1023,00990612,210101  ,0000000032043,台灣地瓜葉(祼蔬)250g                    ,1,12.00,12,1462,,,
902,882,1023,00990612,210101  ,0000000032043,台灣地瓜葉(祼蔬)250g                    ,1,12.00,12,1462,,,
902,882,1023,00990612,220902  ,0000000030456,台灣里港無子檸檬                        ,1,69.00,69,1462,,,
902,882,1023,00990612,510101  ,0000030000728,舒潔平板衛生紙300張*6                   ,-2,145.00,-290,1462,,,
902,882,1023,00990612,510101  ,0000030000728,舒潔平板衛生紙300張*6                   ,2,145.00,290,1462,,,
902,882,1023,00990612,510101  ,0000030000728,舒潔平板衛生紙300張*6                   ,1,129.00,129,1462,,,
902,882,1023,00990612,510102  ,0000030000729,舒潔優質抽取衛生紙110抽12入             ,2,179.00,358,1462,,,
902,882,1023,00990612,510601  ,0000010012769,南僑水晶肥皂-5塊入                      ,1,75.00,75,1462,,,
902,882,1023,00990612,510601  ,0000010059356,水晶柔絲皂絮1.28kg                      ,1,159.00,159,1462,,,
902,882,1023,00990612,510801  ,0000010013244,吳羽保鮮膜(大)30*20CM                   ,1,69.00,69,1462,,,
902,882,1023,00990612,510801  ,0000010013244,吳羽保鮮膜(大)30*20CM                   ,1,69.00,69,1462,,,
902,882,1023,00990612,510801  ,0000010013247,吳羽保鮮膜(小)-15cm*20                  ,1,55.00,55,1462,,,
902,882,1023,00990612,530101  ,0000010067368,池上頂級越光米1.5KG                     ,1,220.00,220,1462,,,
902,882,1023,00990612,530103  ,0000030000973,關山有機白米2Kg                         ,1,235.00,235,1462,,,
1171,274,1023,00990611,210102  ,0000010034903,台灣有機小白菜                          ,1,42.00,42,879,,,
1171,274,1023,00990611,210102  ,0000010034903,台灣有機小白菜                          ,1,42.00,42,879,,,
1171,274,1023,00990611,210102  ,0000010034897,台灣有機A菜                             ,1,42.00,42,879,,,
1171,274,1023,00990611,210102  ,0000010034900,台灣有機青江菜                          ,1,42.00,42,879,,,
1171,274,1023,00990611,210202  ,0000030013677,台灣台糖馬鈴薯550g                      ,1,75.00,75,879,,,
1171,274,1023,00990611,221104  ,0000000006055,紐西蘭黃金奇異果33入-5粒                ,1,75.00,75,879,,,
1171,274,1023,00990611,310101  ,0000010001398,林鳳營鮮乳-全脂936ml                    ,1,74.00,74,879,,,
1171,274,1023,00990611,310901  ,0000010004519,小美冰淇淋(香草)-85cc*6                 ,1,75.00,75,879,,,
1171,274,1023,00990611,310903  ,0000010061270,曠世奇派牛奶焦糖(盒)                    ,1,89.00,89,879,,,
1171,274,1023,00990611,310903  ,0000010004527,曠世奇派卡布奇諾-4支                    ,1,89.00,89,879,,,
1171,274,1023,00990611,420103  ,0000010028433,優龍ACE加鈣營養餅_200g                  ,1,55.00,55,879,,,
1171,274,1023,00990611,530101  ,0000010056926,中興香米-3kg                            ,1,179.00,179,879,,,
1172,274,1023,00990827,210102  ,0000010034900,台灣有機青江菜                          ,1,33.00,33,1196,,,
1172,274,1023,00990827,210102  ,0000010068439,台灣台糖有機莧菜                        ,1,32.00,32,1196,,,
1172,274,1023,00990827,210102  ,0000010034903,台灣有機小白菜                          ,1,33.00,33,1196,,,
1172,274,1023,00990827,210102  ,0000010034903,台灣有機小白菜                          ,1,33.00,33,1196,,,
1172,274,1023,00990827,210102  ,0000010034898,台灣有機莧菜                            ,1,32.00,32,1196,,,
1172,274,1023,00990827,210102  ,0000010034898,台灣有機莧菜                            ,1,32.00,32,1196,,,
1172,274,1023,00990827,210401  ,0000000001950,台灣金絲菇(200g)                        ,1,13.00,13,1196,,,
1172,274,1023,00990827,210401  ,0000010054846,台灣雪白菇(日本種)                      ,1,39.00,39,1196,,,
1172,274,1023,00990827,220501  ,0000000019349,台灣新興梨2入                           ,1,119.00,119,1196,,,
1172,274,1023,00990827,220601  ,0000000004333,智利黑李                                ,4,18.00,72,1196,,,
1172,274,1023,00990827,220601  ,0000000008456,智利櫻桃                                ,1,129.00,129,1196,,,
1172,274,1023,00990827,220701  ,0000000019394,紐西蘭富士蘋果(5入/袋)                  ,1,129.00,129,1196,,,
1172,274,1023,00990827,221104  ,0000000006055,紐西蘭黃金奇異果33入-5粒                ,2,119.00,238,1196,,,
1172,274,1023,00990827,310503  ,0000010062182,統一低糖高纖豆漿900ml                   ,1,33.00,33,1196,,,
1172,274,1023,00990827,530101  ,0000010056926,中興香米-3kg                            ,1,229.00,229,1196,,,
1173,274,1023,00991013,210102  ,0000010075195,台灣台糖有機青江菜                      ,1,38.00,38,732,,,
1173,274,1023,00991013,210102  ,0000010034903,台灣有機小白菜                          ,2,30.00,60,732,,,
1173,274,1023,00991013,210301  ,0000000003461,台灣南瓜(特)                            ,1,106.00,106,732,,,
1173,274,1023,00991013,210301  ,0000000003412,台灣苦瓜<kg>                            ,1,82.00,82,732,,,
1173,274,1023,00991013,210301  ,0000000003412,台灣苦瓜<kg>                            ,1,79.00,79,732,,,
1173,274,1023,00991013,411309  ,0000010062663,優鮮沛蔓越莓綜合果汁_250ml*6入          ,1,54.00,54,732,,,
1173,274,1023,00991013,420102  ,0000010010272,可口千層派76g                           ,1,39.00,39,732,,,
1173,274,1023,00991013,420102  ,0000010010143,義美海苔煎餅-115g                       ,1,31.00,31,732,,,
1173,274,1023,00991013,420401  ,0000010023190,嘉禾紅心梅280G                          ,1,58.00,58,732,,,
1173,274,1023,00991013,530101  ,0000010056926,中興香米-3kg                            ,1,185.00,185,732,,,
1174,274,1023,00991218,120105  ,0000000006267,台灣豚枝骨湯排                          ,1,62.00,62,349,,,
1174,274,1023,00991218,210101  ,0000010001073,台灣茼萵                                ,1,19.00,19,349,,,
1174,274,1023,00991218,210101  ,0000010001073,台灣茼萵                                ,1,19.00,19,349,,,
1174,274,1023,00991218,310601  ,0000010003352,大漢優質雞蛋豆腐                        ,2,22.00,44,349,,,
1174,274,1023,00991218,530101  ,0000010072518,三好台梗九號米-3.4KG                    ,1,205.00,205,349,,,
1314,278,1023,00980605,410201  ,0000010079312,得意的一天素蠔油370ml                   ,1,65.00,65,496,,,
1314,278,1023,00980605,510303  ,0000010061802,滿意寶寶濕巾柔棉補充包-100P             ,1,69.00,69,496,,,
1314,278,1023,00980605,510303  ,0000010061834,滿意寶寶濕巾安心厚型補充包-80P          ,1,69.00,69,496,,,
1314,278,1023,00980605,510601  ,0000030001081,毛寶全效強淨洗衣精3000G                 ,1,95.00,95,496,,,
1314,278,1023,00980605,510806  ,0000010051424,49元均一商品(塑膠品)                    ,1,49.00,49,496,,,
1314,278,1023,00980605,530101  ,0000010066930,三好長鮮米_4kg                          ,1,149.00,149,496,,,
1315,278,1023,00980627,110601  ,0000000004429,台灣捕撈野生北海道秋刀魚                ,6,10.00,60,1173,,,
1315,278,1023,00980627,120101  ,0000000006133,台灣豚五花肉塊去骨皮                    ,1,71.00,71,1173,,,
1315,278,1023,00980627,120101  ,0000000006133,台灣豚五花肉塊去骨皮                    ,1,74.00,74,1173,,,
1315,278,1023,00980627,210401  ,0000010036081,台灣靈芝鴻喜菇高湯                      ,1,119.00,119,1173,,,
1315,278,1023,00980627,221104  ,0000000006055,紐西蘭黃金奇異果33入-5粒                ,1,88.00,88,1173,,,
1315,278,1023,00980627,310607  ,0000010003068,桂冠大沙拉-500g                         ,1,69.00,69,1173,,,
1315,278,1023,00980627,310801  ,0000030006549,雙麟手工韭菜水餃-900g                   ,1,112.00,112,1173,,,
1315,278,1023,00980627,310805  ,0000010026782,義美蛋餅皮5片                           ,1,33.00,33,1173,,,
1315,278,1023,00980627,310805  ,0000010026782,義美蛋餅皮5片                           ,1,33.00,33,1173,,,
1315,278,1023,00980627,310901  ,0000010072020,西雅圖拿鐵冰淇淋520g                    ,1,109.00,109,1173,,,
1315,278,1023,00980627,310901  ,0000030010390,小美乳酸冰淇淋66g*10杯                  ,1,68.00,68,1173,,,
1315,278,1023,00980627,410503  ,0000010066121,綠巨人金玉雙色玉米粒_312g               ,1,42.00,42,1173,,,
1315,278,1023,00980627,410503  ,0000010066121,綠巨人金玉雙色玉米粒_312g               ,1,42.00,42,1173,,,
1315,278,1023,00980627,420208  ,0000030006825,HH奶油三明治夾心餅-168g                 ,1,41.00,41,1173,,,
1315,278,1023,00980627,420208  ,0000030006823,HH草莓果醬酥餅-96g                      ,1,41.00,41,1173,,,
1315,278,1023,00980627,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,1173,,,
1315,278,1023,00980627,530101  ,0000030009700,中興泰皇金香米-3kg                      ,1,169.00,169,1173,,,
1316,278,1023,00980713,310607  ,0000010003068,桂冠大沙拉-500g                         ,1,63.00,63,361,,,
1316,278,1023,00980713,510601  ,0000010013603,一匙靈制菌洗衣粉-2kg                    ,1,99.00,99,361,,,
1316,278,1023,00980713,530101  ,0000010077189,金墩皇室香米-3.6kg                      ,1,199.00,199,361,,,
1317,278,1023,00980818,120502  ,0000000003825,澳洲冷凍牛肉絲                          ,1,69.00,69,420,,,
1317,278,1023,00980818,210602  ,0000010064320,台灣方便煮~豆芽菜                       ,1,18.00,18,420,,,
1317,278,1023,00980818,210602  ,0000010064320,台灣方便煮~豆芽菜                       ,1,18.00,18,420,,,
1317,278,1023,00980818,220902  ,0000000018073,台灣檸檬                                ,1,59.00,59,420,,,
1317,278,1023,00980818,310807  ,0000030002188,台塑混合蔬菜-600g                       ,1,55.00,55,420,,,
1317,278,1023,00980818,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,420,,,
1317,278,1023,00980818,530101  ,0000010036054,三好泰國皇家香米-3.4kg                  ,1,199.00,199,420,,,
1318,278,1023,00980912,120401  ,0000010000838,台南黑橋牌香腸(原味)-370g               ,1,120.00,120,427,,,
1318,278,1023,00980912,120401  ,0000010000838,台南黑橋牌香腸(原味)-370g               ,1,120.00,120,427,,,
1318,278,1023,00980912,520701  ,0000030010061,棕色酒瓶(紹興.黃酒.米酒.啤酒)           ,-6,2.00,0,427,,,
1318,278,1023,00980912,530101  ,0000010036054,三好泰國皇家香米-3.4kg                  ,1,199.00,199,427,,,
